トリケミカル研究所	2.225330832	-1
シード平和	2.257156974	-1
菱友システムズ	2.258401599	-1
ランシステム	2.303877334	-1
武井工業所	2.312732154	-1
神戸天然物化学	2.318469782	-1
ジェイリース	2.32554576	-1
ワークマン	2.344853249	-1
レデイ薬局	2.374698583	-1
ケイビー	2.384197565	-1
リバーエレテック	2.412420771	-1
ホットマン	2.414749739	-1
オーテック	2.445060038	-1
ユー・エス・ジェイ	2.469577606	-1
赤城水産	2.472659795	-1
ミホウジャパン	2.474782349	-1
アインメディカルシステムズ	2.489754717	-1
環境管理センター	2.498504667	-1
シダックス・コミュニティー	2.529293429	-1
一建設	2.670790322	-1
ヘリオス	2.67565147	-1
イントラスト	2.718662965	-1
ワイモバイル	2.76442061	-1
スノーピーク	2.769656073	-1
ギガス	2.821372765	-1
ワンダーコーポレーション	2.847710766	-1
ジップドラッグ	2.848064648	-1
メディアクリエイト	2.8605983	-1
ＣＤＳ	2.871069008	-1
シダー	2.893719033	-1
岡本硝子	2.908992093	-1
ウェザーニューズ	2.947948974	-1
ジェイエスエス	2.957054892	-1
オービス	2.976916424	-1
東新住建	2.980620498	-1
ゲオホールディングス	3.016326215	-1
システムサポート	3.022223896	-1
ビジョン・ホールディングス	3.030735579	-1
ウチダエスコ	3.037707638	-1
新東	3.087920829	-1
ゴールドパック	3.11463798	-1
ミサワ	3.149353759	-1
日本アセットマーケティング	3.184013173	-1
エイチアンドエフ	3.194586571	-1
アールエイジ	3.234410065	-1
タツミ	3.281052834	-1
ミクロン精密	3.330457453	-1
フェイスネットワーク	3.349220842	-1
ゴンゾ	3.370520557	-1
ビープラッツ	3.383255261	-1
三洋電機ロジスティクス	3.532110688	-1
和井田製作所	3.581652717	-1
野村不動産ライフ＆スポーツ	3.603819938	-1
ホットランド	3.763975858	-1
タイム	3.774573776	-1
ミサワホームサンイン	3.776697148	-1
フリービット	3.822323084	-1
レイコフ	3.825616204	-1
田中精密工業	3.893285167	-1
コナミＳＴＵＤＩＯ	3.905128345	-1
バーチャレクス・ホールディング	3.965476305	-1
フジタコーポレーション	4.096281555	-1
スーパーバリュー	4.162080918	-1
ビーロット	4.179911562	-1
ＵＭＮファーマ	4.31227643	-1
スカイマーク	4.385303045	-1
タケエイ	4.417085031	-1
イナリサーチ	4.44340589	-1
ムゲンエステート	4.517575879	-1
バーミヤン	4.667092766	-1
ＮＯＶＡ	4.817236097	-1
カルチュア・コンビニエンス・ク	4.861660654	-1
ラ・アトレ	4.890219268	-1
マリオン	4.950366353	-1
日本風力開発	4.994347332	-1
アズマハウス	4.996516721	-1
ハウスドゥ	5.001615742	-1
ＮａＩＴＯ	5.334027866	-1
ＣＥホールディングス	5.632343625	-1
ポエック	5.881903287	-1
アドベンチャー	5.955954082	-1
ライフステージ	6.056841907	-1
和田興産	6.150423506	-1
新日本建物	6.806842794	-1
大泉製作所	6.922446097	-1
フルヤ金属	7.084704374	-1
アーバネットコーポレーション	7.133048604	-1
日本トイザらス	7.137943763	-1
プライム・リンク	9.354957586	-1
日本フィッツ	10.12207734	-1
アクリーティブ	10.9131057	-1
フリービットクラウド	11.79981922	-1
ロードスターキャピタル	11.86293079	-1
アプリックス	13.54971947	-1
日本ケアサプライ	15.20058061	-1
オー・エイチ・ティー	15.44676775	-1
グローバル住販	15.45281112	-1
新日本科学	17.27202564	-1
Ｎ・フィールド	18.46590669	-1
明豊エンタープライズ	19.68297818	-1
イーネット・ジャパン	-13.47671691	1
フューチャーベンチャーキャピタ	-11.58883117	1
グローバルウェイ	-9.50767441	1
サンバイオ	-8.32816918	1
ディジタルメディアプロフェッシ	-8.130717716	1
グランディーズ	-7.090417059	1
ＤＮＡチップ研究所	-6.846809114	1
ユニバーサルエンターテインメン	-6.647829607	1
アソシエント・テクノロジー	-6.190304826	1
地域新聞社	-5.791839863	1
インターアクション	-5.36980439	1
テクノマセマティカル	-5.296976503	1
バリューデザイン	-5.262667014	1
ルーデン・ホールディングス	-4.941934404	1
燦キャピタルマネージメント	-4.766836612	1
ビリングシステム	-4.741246375	1
デジタルアーツ	-4.387260878	1
ビーイング	-4.226126954	1
ビットワングループ	-4.216459302	1
テセック	-4.101232231	1
新都ホールディングス	-4.082287866	1
ジャパンケアサービスグループ	-3.826635426	1
アイスタディ	-3.715189574	1
マネースクウェアＨＤ	-3.692615446	1
ｆｏｎｆｕｎ	-3.671309267	1
ナルミヤ・インターナショナル	-3.549046254	1
環デザイン	-3.52123658	1
フォーバル・リアルストレート	-3.389792003	1
山田コンサルティンググループ	-3.384019455	1
小田原機器	-3.348469864	1
キャリアリンク	-3.314985272	1
アドウェイズ	-3.292364954	1
フーバーブレイン	-3.164656088	1
クリップコーポレーション	-3.116928829	1
エイジア	-3.073677752	1
テンポスホールディングス	-3.048192176	1
バックスグループ	-3.046521621	1
ジョルダン	-3.039612866	1
インスペック	-2.999803878	1
フルッタフルッタ	-2.984554547	1
ｎｍｓ　ホールディングス	-2.948908375	1
ＴＣＢホールディングス	-2.846242254	1
東北エンタープライズ	-2.827876649	1
カービュー	-2.818457435	1
メビックス	-2.677149141	1
アトラス	-2.578075995	1
ＡｐｐＢａｎｋ	-2.566237917	1
京王ズホールディングス	-2.559918091	1
レカム	-2.512317883	1
メディカルネット	-2.481136833	1
イメージ　ワン	-2.401264519	1
精工技研	-2.229935333	1
ＪＤＣ	-2.174246615	1
モルフォ	-2.151395315	1
ホロン	-2.1398668	1
ダブルクリック	-2.101089831	1
ＦＸプライムｂｙＧＭＯ	-2.041237756	1
エナリス	-1.956944524	1
アーキテクツ・スタジオ・ジャパ	-1.926712286	1
フーマイスターエレクトロニクス	-1.890340128	1
メディビックグループ	-1.869571351	1
幸和製作所	-1.84929657	1
ユニバーサルホーム	-1.835154034	1
リミックスポイント	-1.833647789	1
メディアリンクス	-1.806036992	1
スリー・ディー・マトリックス	-1.788358959	1
アステリア	-1.77750902	1
エー・ディ・エム	-1.773195278	1
Ｒａｋｕｔｅｎ　Ｄｉｒｅｃｔ	-1.760389024	1
ユーラシア旅行社	-1.757719691	1
イー・ガーディアン	-1.751054365	1
ＡＬＢＥＲＴ	-1.747686632	1
スターツ出版	-1.717116304	1
イマジニア	-1.693634738	1
グラフィック　プロダクツ	-1.692099095	1
ナノ・メディア	-1.629968261	1
ゼクー	-1.620842603	1
ｓａｎｔｅｃ	-1.615128711	1
ＪＦＥ建材フェンス	-1.590370211	1
エム・エイチ・グループ	-1.515017182	1
アトムリビンテック	-1.507406421	1
メガチップスシステムソリューシ	-1.478221505	1
エー・エス・アイ	-1.38215898	1
テックファームホールディングス	-1.358919664	1
ＦＨＴホールディングス	-1.273964459	1
ウエストエネルギーソリューショ	-1.271935816	1
省電舎ホールディングス	-1.271635654	1
エディア	-1.236501415	1
横田製作所	-1.221934546	1
フード・プラネット	-1.199494233	1
アクセス	-1.179209799	1
アッカ・ネットワークス	-1.155270202	1
アズジェント	-1.125409639	1
ブロッコリー	-0.98415705	1
シブヤテレビジョングループ	-0.945636968	1
ブライトパス・バイオ	-0.905862288	1
ネクスグループ	-0.89680561	1
ニッパンレンタル	-0.877307274	1
フュートレック	-0.861453535	1
リニカル	-0.85633618	1
中京医薬品	-0.803510972	1
ソディックプラステック	-0.741143698	1
セガトイズ	-0.670722348	1
伊田テクノス	-0.655684741	1
ソーバル	-0.603925629	1
カイオム・バイオサイエンス	-0.591920119	1
ファーマフーズ	-0.531665	1
ＭＩＣメディカル	-0.478959091	1
ＭＴＧ	-0.464858121	1
イメージ情報開発	-0.460437164	1
野村マイクロ・サイエンス	-0.428103318	1
シーエスロジネット	-0.409897792	1
ソフトマックス	-0.392230858	1
東研	-0.356866575	1
ジェイテックコーポレーション	-0.349919221	1
ラクオリア創薬	-0.317889662	1
シグマクシス	-0.28529256	1
エスプール	-0.208632478	1
エスイー	-0.142445948	1
駐車場綜合研究所	-0.132780759	1
ひまわりインベストメント	-0.073111394	1
アイサンテクノロジー	-0.056684313	1
バンク・オブ・イノベーション	-0.043699932	1
フレームワークス	0.049508323	1
夢真ホールディングス	0.155089428	1
ジプロ	0.209345849	1
ニューテック	0.22212892	1
プリヴェ企業再生グループ	0.306711132	1
麻生フオームクリート	0.312087943	1
シイエム・シイ	0.316015704	1
アテクト	0.320441929	1
川崎地質	0.330023597	1
ネットワークバリューコンポネン	0.35461633	1
サイジニア	0.413365097	1
Ｎｕｔｓ	0.425550907	1
ＩＮＥＳＴ	0.447089302	1
土屋ツーバイホーム	0.471193423	1
菊池製作所	0.510590964	1
シリコンスタジオ	0.528947722	1
ショーエイコーポレーション	0.543946364	1
ＳＥＭＩＴＥＣ	0.552010472	1
エルセナ	0.557684673	1
ノース	0.597788024	1
ダブル・スコープ	0.603057468	1
シンシア	0.660679097	1
アルク	0.687419238	1
セーラー広告	0.70285745	1
マルマエ	0.713105895	1
ウェッズ	0.715538867	1
プラッツ	0.748432422	1
リサ・パートナーズ	0.752590557	1
アクモス	0.893789574	1
野田スクリーン	0.895928955	1
リネットジャパングループ	0.904717598	1
綜研化学	0.931022433	1
音通	0.98718766	1
アストマックス・トレーディング	1.062195922	1
応用技術	1.115058809	1
遠藤製作所	1.156650238	1
トーシンホールディングス	1.232622505	1
フライトホールディングス	1.234618974	1
日本マクドナルドホールディング	1.242896072	1
シンクレイヤ	1.286775954	1
ディックスクロキ	1.322336208	1
フジプレアム	1.374327043	1
レイ	1.389544234	1
中村超硬	1.426663672	1
サニーサイドアップ	1.499904812	1
タカラバイオ	1.540200899	1
日本エネ製作	1.595742903	1
アズ企画設計	1.603327906	1
ユニコムグループホールディング	1.621161861	1
免疫生物研究所	1.697978064	1
ＪＣＬバイオアッセイ	1.736425667	1
フォーバルテレコム	1.745491831	1
相鉄アーバンクリエイツ	1.753628682	1
メイコー	1.801053362	1
ＡＮＡＰ	1.810725724	1
山田債権回収管理総合事務所	1.866289643	1
シスメックスＣＮＡ	1.910116299	1
ＳＢＩフューチャーズ	2.030643324	1
ナガオカ	2.061249801	1
クラウドワークス	2.068392296	1
岡山製紙	2.084010219	1
シチズンファインテック	2.2248347	1
日本色材工業研究所	2.340002332	1
オンキヨーサウンド＆ビジョン	2.510985137	1
オートバックス北海道	2.548945813	1
Ｕｂｉｃｏｍホールディングス	2.551070131	1
ネクストジェン	2.656173714	1
アサカ理研	2.673780686	1
リボミック	2.76989714	1
大日光・エンジニアリング	2.909227566	1
ＫｅｙＨｏｌｄｅｒ	3.026653219	1
昭和システムエンジニアリング	3.116780257	1
昭文社クリエイティブ	3.207474431	1
山王	3.576284789	1
ＺＯＡ	3.607839879	1
シャノン	4.076156017	1
カシオマイクロニクス	4.2393471	1
ジーエヌアイグループ	4.638519792	1
エルクリエイト	4.749777297	1
ニューフレアテクノロジー	5.310181975	1
シコー	5.572476447	1
ＴＯＫＡＩコミュニケーションズ	5.84189928	1
ディー・エル・イー	6.124705788	1
ジャパン・ファイナンシャル・ソ	6.421304588	1
リベレステ	6.54470865	1
ジャパン・ティッシュ・エンジニ	8.288295653	1
サンウッド	13.70647949	1
メドレックス	13.80100313	1
サムティ	15.42329104	1
アスコット	25.79152855	1
